zip,obese,bmi,pop,sex,age
53403,NA,NA,3279,male,18-34
53404,NA,NA,1980,male,18-34
53405,NA,NA,2753,male,18-34
53406,NA,NA,2210,male,18-34
53501,NA,NA,0,male,18-34
53502,70,172,263,male,18-34
53503,16,45,186,male,18-34
53504,25,101,151,male,18-34
53505,NA,NA,35,male,18-34
53506,NA,NA,76,male,18-34
53507,28,84,193,male,18-34
53508,72,265,542,male,18-34
53510,NA,NA,171,male,18-34
53511,312,928,5658,male,18-34
53515,25,96,231,male,18-34
53516,37,106,165,male,18-34
53517,21,75,136,male,18-34
53518,NA,NA,89,male,18-34
53520,156,434,612,male,18-34
53521,63,203,282,male,18-34
53522,27,57,91,male,18-34
53523,53,180,362,male,18-34
53525,43,111,440,male,18-34
53526,NA,NA,78,male,18-34
53527,135,507,1026,male,18-34
53528,80,296,509,male,18-34
53529,35,116,372,male,18-34
53530,34,87,562,male,18-34
53531,63,208,475,male,18-34
53532,216,682,1362,male,18-34
53533,74,207,693,male,18-34
53534,196,606,1184,male,18-34
53536,147,484,685,male,18-34
53537,10,32,43,male,18-34
53538,183,511,1585,male,18-34
53540,NA,NA,28,male,18-34
53541,NA,NA,44,male,18-34
53543,12,40,182,male,18-34
53544,14,35,70,male,18-34
53545,449,1427,2961,male,18-34
53546,545,1790,2811,male,18-34
53548,349,1021,1845,male,18-34
53549,49,153,974,male,18-34
53550,27,80,130,male,18-34
53551,51,172,759,male,18-34
53553,NA,NA,52,male,18-34
53554,NA,NA,116,male,18-34
53555,65,225,515,male,18-34
53556,15,50,227,male,18-34
53557,NA,NA,41,male,18-34
53558,148,586,1002,male,18-34
53559,94,275,465,male,18-34
53560,47,147,330,male,18-34
53561,NA,NA,121,male,18-34
53562,298,1443,2608,male,18-34
53563,176,555,972,male,18-34
53565,31,106,360,male,18-34
53566,322,1085,1489,male,18-34
53569,13,32,113,male,18-34
53570,31,131,225,male,18-34
53571,NA,NA,31,male,18-34
53572,118,497,730,male,18-34
53573,24,51,321,male,18-34
53574,61,221,283,male,18-34
53575,218,864,1901,male,18-34
53576,41,114,276,male,18-34
53577,NA,NA,163,male,18-34
53578,31,119,546,male,18-34
53579,12,31,127,male,18-34
53580,NA,NA,50,male,18-34
53581,36,108,1015,male,18-34
53582,15,41,84,male,18-34
53583,37,114,604,male,18-34
53585,32,76,231,male,18-34
53586,18,34,191,male,18-34
53587,26,73,121,male,18-34
53588,20,60,331,male,18-34
53589,290,1035,1913,male,18-34
53590,589,2038,4024,male,18-34
53593,323,1478,1684,male,18-34
53594,43,138,583,male,18-34
53597,208,899,1283,male,18-34
53598,58,176,325,male,18-34
53599,NA,NA,7,male,18-34
53702,NA,NA,0,male,18-34
53703,327,2515,10376,male,18-34
53704,741,2751,6226,male,18-34
53705,220,1421,3763,male,18-34
53706,NA,NA,3241,male,18-34
53711,652,2722,5174,male,18-34
53713,447,1534,4384,male,18-34
53714,249,913,2142,male,18-34
53715,93,634,6030,male,18-34
53716,273,977,2043,male,18-34
53717,176,774,1677,male,18-34
53718,235,873,1639,male,18-34
53719,605,2475,5928,male,18-34
53726,40,289,1768,male,18-34
53792,NA,NA,0,male,18-34
53801,NA,NA,77,male,18-34
53802,NA,NA,3,male,18-34
53803,NA,NA,119,male,18-34
53804,NA,NA,149,male,18-34
53805,84,203,657,male,18-34
53806,NA,NA,138,male,18-34
53807,NA,NA,498,male,18-34
53808,NA,NA,121,male,18-34
53809,40,87,468,male,18-34
53810,NA,NA,38,male,18-34
53811,NA,NA,230,male,18-34
53813,13,57,486,male,18-34
53816,NA,NA,68,male,18-34
53817,NA,NA,26,male,18-34
53818,NA,NA,4824,male,18-34
53820,NA,NA,237,male,18-34
53821,126,314,882,male,18-34
53825,NA,NA,58,male,18-34
53826,20,46,126,male,18-34
53827,NA,NA,25,male,18-34
53901,128,400,1879,male,18-34
53910,17,57,168,male,18-34
53911,21,71,141,male,18-34
53913,230,714,2418,male,18-34
53916,278,798,2453,male,18-34
53919,NA,NA,279,male,18-34
53920,NA,NA,7,male,18-34
53922,11,30,116,male,18-34
53923,20,56,239,male,18-34
53924,NA,NA,105,male,18-34
53925,118,292,789,male,18-34
53926,NA,NA,145,male,18-34
53928,NA,NA,28,male,18-34
53929,31,77,272,male,18-34
53930,NA,NA,87,male,18-34
53931,NA,NA,46,male,18-34
53932,30,103,272,male,18-34
53933,NA,NA,995,male,18-34
53934,20,57,369,male,18-34
53935,NA,NA,40,male,18-34
53936,NA,NA,638,male,18-34
53937,NA,NA,87,male,18-34
53939,NA,NA,20,male,18-34
53941,NA,NA,330,male,18-34
53943,NA,NA,101,male,18-34
53944,12,37,222,male,18-34
53946,NA,NA,316,male,18-34
53947,NA,NA,6,male,18-34
53948,42,125,875,male,18-34
53949,36,106,505,male,18-34
53950,25,86,731,male,18-34
53951,20,41,216,male,18-34
53952,25,60,225,male,18-34
53953,NA,NA,54,male,18-34
53954,57,199,648,male,18-34
53955,70,214,534,male,18-34
53956,30,96,292,male,18-34
53959,63,185,1440,male,18-34
53960,33,116,324,male,18-34
53961,NA,NA,61,male,18-34
53963,NA,NA,2170,male,18-34
53964,22,50,317,male,18-34
53965,92,261,1050,male,18-34
53968,17,53,185,male,18-34
53969,NA,NA,29,male,18-34
54001,NA,NA,670,male,18-34
54002,NA,NA,693,male,18-34
54003,NA,NA,54,male,18-34
54004,NA,NA,223,male,18-34
54005,NA,NA,267,male,18-34
54006,NA,NA,74,male,18-34
54007,NA,NA,109,male,18-34
54009,NA,NA,212,male,18-34
54010,NA,NA,0,male,18-34
54011,NA,NA,560,male,18-34
54013,NA,NA,312,male,18-34
54014,NA,NA,168,male,18-34
54015,NA,NA,426,male,18-34
54016,NA,NA,3014,male,18-34
54017,NA,NA,1743,male,18-34
54020,NA,NA,686,male,18-34
54021,NA,NA,689,male,18-34
54022,NA,NA,3518,male,18-34
54023,NA,NA,416,male,18-34
54024,NA,NA,424,male,18-34
54025,NA,NA,720,male,18-34
54026,NA,NA,180,male,18-34
54027,NA,NA,89,male,18-34
54028,NA,NA,212,male,18-34
54082,NA,NA,28,male,18-34
54101,29,86,205,male,18-34
54102,NA,NA,39,male,18-34
54103,NA,NA,23,male,18-34
54104,NA,NA,16,male,18-34
54106,42,121,558,male,18-34
54107,NA,NA,341,male,18-34
54110,25,77,500,male,18-34
54111,NA,NA,184,male,18-34
54112,18,60,297,male,18-34
54113,27,90,190,male,18-34
54114,13,55,374,male,18-34
54115,332,1394,5058,male,18-34
54119,NA,NA,197,male,18-34
54120,NA,NA,6,male,18-34
54121,NA,NA,219,male,18-34
54123,NA,NA,20,male,18-34
54124,46,162,362,male,18-34
54125,NA,NA,55,male,18-34
54126,13,72,419,male,18-34
54127,NA,NA,3,male,18-34
54128,NA,NA,180,male,18-34
54129,16,54,305,male,18-34
54130,212,608,3190,male,18-34
54135,NA,NA,354,male,18-34
54136,59,198,797,male,18-34
54137,NA,NA,46,male,18-34
54138,NA,NA,40,male,18-34
54139,55,141,252,male,18-34
54140,82,249,1147,male,18-34
54141,24,91,255,male,18-34
54143,NA,NA,1481,male,18-34
54149,NA,NA,68,male,18-34
54150,NA,NA,121,male,18-34
54151,NA,NA,305,male,18-34
54153,77,234,740,male,18-34
54154,78,271,465,male,18-34
54155,62,180,371,male,18-34
54156,NA,NA,117,male,18-34
54157,18,54,532,male,18-34
54159,NA,NA,75,male,18-34
54160,NA,NA,34,male,18-34
54161,27,67,231,male,18-34
54162,111,360,753,male,18-34
54165,68,187,676,male,18-34
54166,NA,NA,1523,male,18-34
54169,NA,NA,189,male,18-34
54170,31,114,331,male,18-34
54171,37,138,309,male,18-34
54173,34,135,224,male,18-34
54174,35,102,201,male,18-34
54175,NA,NA,40,male,18-34
54177,NA,NA,232,male,18-34
54180,22,52,288,male,18-34
54201,18,59,470,male,18-34
54202,NA,NA,128,male,18-34
54204,NA,NA,173,male,18-34
54205,14,54,222,male,18-34
54207,NA,NA,31,male,18-34
54208,38,122,503,male,18-34
54209,NA,NA,85,male,18-34
54210,NA,NA,115,male,18-34
54211,NA,NA,4,male,18-34
54212,NA,NA,17,male,18-34
54213,NA,NA,101,male,18-34
54214,NA,NA,35,male,18-34
54216,47,132,515,male,18-34
54217,84,249,668,male,18-34
54220,NA,NA,3697,male,18-34
54227,NA,NA,148,male,18-34
54228,NA,NA,281,male,18-34
54229,31,125,304,male,18-34
54230,NA,NA,379,male,18-34
54232,NA,NA,75,male,18-34
54234,NA,NA,47,male,18-34
54235,NA,NA,1382,male,18-34
54241,NA,NA,1569,male,18-34
54245,NA,NA,212,male,18-34
54246,NA,NA,40,male,18-34
54247,NA,NA,205,male,18-34
54301,218,775,2611,male,18-34
54302,235,765,3882,male,18-34
54303,296,887,4137,male,18-34
54304,252,831,3634,male,18-34
54307,NA,NA,763,male,18-34
54311,301,1007,4562,male,18-34
54313,323,1311,3308,male,18-34
54401,606,1949,3509,male,18-34
54403,457,1465,2687,male,18-34
54405,39,132,183,male,18-34
54406,19,68,228,male,18-34
54407,NA,NA,127,male,18-34
54408,15,59,100,male,18-34
54409,213,644,1240,male,18-34
54410,19,56,201,male,18-34
54411,74,213,572,male,18-34
54412,18,61,183,male,18-34
54413,NA,NA,10,male,18-34
54414,72,196,356,male,18-34
54416,NA,NA,161,male,18-34
54417,NA,NA,0,male,18-34
54418,21,42,80,male,18-34
54420,11,35,88,male,18-34
54421,50,124,307,male,18-34
54422,NA,NA,135,male,18-34
54423,19,53,198,male,18-34
54424,23,55,105,male,18-34
54425,24,57,288,male,18-34
54426,64,230,388,male,18-34
54427,10,51,82,male,18-34
54428,11,37,39,male,18-34
54430,NA,NA,14,male,18-34
54433,21,72,132,male,18-34
54435,21,52,155,male,18-34
54436,NA,NA,236,male,18-34
54437,11,44,317,male,18-34
54440,66,188,267,male,18-34
54441,11,32,64,male,18-34
54442,NA,NA,87,male,18-34
54443,14,55,209,male,18-34
54446,21,56,392,male,18-34
54447,NA,NA,49,male,18-34
54448,61,213,301,male,18-34
54449,262,827,2826,male,18-34
54450,NA,NA,73,male,18-34
54451,188,517,1164,male,18-34
54452,277,761,1774,male,18-34
54454,15,35,152,male,18-34
54455,308,965,1749,male,18-34
54456,NA,NA,478,male,18-34
54457,139,423,609,male,18-34
54458,NA,NA,5,male,18-34
54459,NA,NA,97,male,18-34
54460,12,44,245,male,18-34
54462,NA,NA,14,male,18-34
54463,NA,NA,64,male,18-34
54465,NA,NA,14,male,18-34
54466,23,79,289,male,18-34
54467,128,394,1764,male,18-34
54469,22,89,142,male,18-34
54470,23,70,142,male,18-34
54471,32,84,154,male,18-34
54473,24,68,187,male,18-34
54474,63,230,388,male,18-34
54475,21,75,162,male,18-34
54476,381,1269,2212,male,18-34
54479,36,102,420,male,18-34
54480,15,43,102,male,18-34
54481,239,771,6140,male,18-34
54482,70,215,969,male,18-34
54484,42,147,492,male,18-34
54485,NA,NA,26,male,18-34
54486,17,42,220,male,18-34
54487,30,82,659,male,18-34
54488,NA,NA,122,male,18-34
54489,14,47,136,male,18-34
54490,NA,NA,63,male,18-34
54491,15,52,117,male,18-34
54493,NA,NA,57,male,18-34
54494,518,1616,1959,male,18-34
54495,171,517,932,male,18-34
54498,21,43,210,male,18-34
54499,45,140,251,male,18-34
54501,150,474,1873,male,18-34
54511,NA,NA,130,male,18-34
54512,NA,NA,8,male,18-34
54513,NA,NA,16,male,18-34
54514,16,45,115,male,18-34
54515,NA,NA,33,male,18-34
54517,NA,NA,2,male,18-34
54519,NA,NA,83,male,18-34
54520,19,51,504,male,18-34
54521,23,84,685,male,18-34
54524,NA,NA,44,male,18-34
54525,NA,NA,5,male,18-34
54526,NA,NA,80,male,18-34
54527,NA,NA,79,male,18-34
54529,NA,NA,68,male,18-34
54530,NA,NA,106,male,18-34
54531,NA,NA,55,male,18-34
54534,36,106,160,male,18-34
54536,NA,NA,18,male,18-34
54537,NA,NA,41,male,18-34
54538,NA,NA,264,male,18-34
54539,NA,NA,134,male,18-34
54540,NA,NA,64,male,18-34
54541,NA,NA,81,male,18-34
54542,NA,NA,8,male,18-34
54545,NA,NA,43,male,18-34
54546,NA,NA,111,male,18-34
54547,NA,NA,98,male,18-34
54548,26,86,381,male,18-34
54550,13,46,47,male,18-34
54552,41,123,308,male,18-34
54554,NA,NA,33,male,18-34
54555,66,169,363,male,18-34
54556,12,53,85,male,18-34
54557,NA,NA,31,male,18-34
54558,NA,NA,125,male,18-34
54559,NA,NA,48,male,18-34
54560,NA,NA,26,male,18-34
54561,NA,NA,0,male,18-34
54562,15,46,101,male,18-34
54563,NA,NA,40,male,18-34
54564,NA,NA,28,male,18-34
54565,NA,NA,5,male,18-34
54566,NA,NA,120,male,18-34
54568,31,81,284,male,18-34
54601,655,2390,9270,male,18-34
54603,259,689,2448,male,18-34
54610,NA,NA,119,male,18-34
54611,NA,NA,119,male,18-34
54612,104,386,547,male,18-34
54613,NA,NA,174,male,18-34
54614,50,143,305,male,18-34
54615,NA,NA,1491,male,18-34
54616,42,96,248,male,18-34
54618,20,57,257,male,18-34
54619,29,81,411,male,18-34
54621,11,34,73,male,18-34
54622,12,56,195,male,18-34
54623,22,74,133,male,18-34
54624,18,44,93,male,18-34
54625,NA,NA,32,male,18-34
54626,15,42,160,male,18-34
54627,33,82,150,male,18-34
54628,NA,NA,80,male,18-34
54629,16,54,249,male,18-34
54630,68,200,369,male,18-34
54631,11,49,144,male,18-34
54632,NA,NA,75,male,18-34
54634,40,117,394,male,18-34
54635,NA,NA,168,male,18-34
54636,229,707,1369,male,18-34
54637,NA,NA,15,male,18-34
54638,16,34,102,male,18-34
54639,16,36,213,male,18-34
54641,NA,NA,0,male,18-34
54642,21,64,254,male,18-34
54643,NA,NA,0,male,18-34
54644,20,67,89,male,18-34
54645,NA,NA,5,male,18-34
54646,32,78,269,male,18-34
54648,16,37,109,male,18-34
54650,328,1147,2006,male,18-34
54651,NA,NA,108,male,18-34
54652,NA,NA,48,male,18-34
54653,15,47,127,male,18-34
54654,NA,NA,19,male,18-34
54655,NA,NA,167,male,18-34
54656,302,834,1903,male,18-34
54657,NA,NA,33,male,18-34
54658,27,93,220,male,18-34
54659,18,41,183,male,18-34
54660,188,523,1424,male,18-34
54661,28,132,300,male,18-34
54664,NA,NA,133,male,18-34
54665,74,215,685,male,18-34
54666,28,79,206,male,18-34
54667,39,118,397,male,18-34
54669,116,389,748,male,18-34
54670,19,37,255,male,18-34
54701,NA,NA,6310,male,18-34
54703,247,714,7023,male,18-34
54720,43,115,975,male,18-34
54721,NA,NA,118,male,18-34
54722,35,83,480,male,18-34
54723,NA,NA,170,male,18-34
54724,NA,NA,685,male,18-34
54725,NA,NA,310,male,18-34
54726,NA,NA,159,male,18-34
54727,39,118,509,male,18-34
54728,34,95,437,male,18-34
54729,221,620,3511,male,18-34
54730,NA,NA,459,male,18-34
54731,NA,NA,76,male,18-34
54732,30,77,321,male,18-34
54733,NA,NA,90,male,18-34
54734,NA,NA,98,male,18-34
54736,NA,NA,397,male,18-34
54737,NA,NA,51,male,18-34
54738,15,46,235,male,18-34
54739,NA,NA,551,male,18-34
54740,NA,NA,204,male,18-34
54741,NA,NA,185,male,18-34
54742,24,65,431,male,18-34
54745,16,37,117,male,18-34
54746,NA,NA,62,male,18-34
54747,47,147,280,male,18-34
54748,NA,NA,199,male,18-34
54749,NA,NA,145,male,18-34
54750,NA,NA,77,male,18-34
54751,NA,NA,5169,male,18-34
54754,NA,NA,138,male,18-34
54755,NA,NA,665,male,18-34
54756,NA,NA,71,male,18-34
54757,NA,NA,285,male,18-34
54758,17,57,433,male,18-34
54759,NA,NA,102,male,18-34
54760,NA,NA,15,male,18-34
54761,NA,NA,107,male,18-34
54762,NA,NA,94,male,18-34
54763,NA,NA,89,male,18-34
54765,NA,NA,15,male,18-34
54766,NA,NA,107,male,18-34
54767,NA,NA,359,male,18-34
54768,NA,NA,1090,male,18-34
54769,NA,NA,33,male,18-34
54770,NA,NA,172,male,18-34
54771,NA,NA,427,male,18-34
54772,NA,NA,107,male,18-34
54773,38,129,277,male,18-34
54801,NA,NA,568,male,18-34
54805,NA,NA,188,male,18-34
54806,NA,NA,1259,male,18-34
54810,NA,NA,204,male,18-34
54812,NA,NA,888,male,18-34
54813,NA,NA,37,male,18-34
54814,NA,NA,235,male,18-34
54817,NA,NA,139,male,18-34
54819,14,37,185,male,18-34
54820,NA,NA,37,male,18-34
54821,NA,NA,58,male,18-34
54822,21,80,404,male,18-34
54824,NA,NA,223,male,18-34
54826,NA,NA,43,male,18-34
54827,NA,NA,7,male,18-34
54828,NA,NA,62,male,18-34
54829,18,49,434,male,18-34
54830,NA,NA,121,male,18-34
54832,NA,NA,18,male,18-34
54835,NA,NA,57,male,18-34
54836,NA,NA,87,male,18-34
54837,NA,NA,328,male,18-34
54838,NA,NA,146,male,18-34
54839,NA,NA,15,male,18-34
54840,NA,NA,382,male,18-34
54841,NA,NA,43,male,18-34
54842,NA,NA,15,male,18-34
54843,NA,NA,931,male,18-34
54844,NA,NA,24,male,18-34
54845,NA,NA,19,male,18-34
54846,NA,NA,54,male,18-34
54847,NA,NA,134,male,18-34
54848,28,84,523,male,18-34
54849,NA,NA,143,male,18-34
54850,NA,NA,5,male,18-34
54853,NA,NA,341,male,18-34
54854,NA,NA,59,male,18-34
54855,NA,NA,85,male,18-34
54856,NA,NA,151,male,18-34
54857,NA,NA,0,male,18-34
54858,NA,NA,155,male,18-34
54859,NA,NA,72,male,18-34
54861,NA,NA,14,male,18-34
54862,NA,NA,32,male,18-34
54864,NA,NA,116,male,18-34
54865,NA,NA,22,male,18-34
54867,NA,NA,11,male,18-34
54868,109,308,1612,male,18-34
54870,NA,NA,88,male,18-34
54871,NA,NA,243,male,18-34
54872,NA,NA,210,male,18-34
54873,NA,NA,124,male,18-34
54874,NA,NA,305,male,18-34
54875,NA,NA,58,male,18-34
54876,NA,NA,145,male,18-34
54880,NA,NA,3981,male,18-34
54888,NA,NA,62,male,18-34
54889,NA,NA,263,male,18-34
54891,NA,NA,324,male,18-34
54893,NA,NA,236,male,18-34
54895,NA,NA,72,male,18-34
54896,NA,NA,60,male,18-34
54901,NA,NA,8323,male,18-34
54902,NA,NA,2934,male,18-34
54904,79,266,1754,male,18-34
54909,11,34,203,male,18-34
54911,235,750,3502,male,18-34
54913,142,646,1870,male,18-34
54914,304,918,3774,male,18-34
54915,403,1310,4345,male,18-34
54921,17,44,130,male,18-34
54922,11,39,178,male,18-34
54923,NA,NA,744,male,18-34
54927,NA,NA,57,male,18-34
54928,NA,NA,47,male,18-34
54929,NA,NA,819,male,18-34
54930,NA,NA,130,male,18-34
54931,NA,NA,13,male,18-34
54932,NA,NA,88,male,18-34
54933,NA,NA,39,male,18-34
54934,NA,NA,19,male,18-34
54935,NA,NA,4793,male,18-34
54937,NA,NA,1588,male,18-34
54940,NA,NA,358,male,18-34
54941,NA,NA,208,male,18-34
54942,58,252,1086,male,18-34
54943,14,31,154,male,18-34
54944,65,238,794,male,18-34
54945,NA,NA,236,male,18-34
54946,NA,NA,0,male,18-34
54947,22,70,252,male,18-34
54948,NA,NA,19,male,18-34
54949,NA,NA,272,male,18-34
54950,NA,NA,191,male,18-34
54952,269,870,2973,male,18-34
54956,447,1557,4420,male,18-34
54960,NA,NA,133,male,18-34
54961,NA,NA,1540,male,18-34
54962,NA,NA,98,male,18-34
54963,35,115,734,male,18-34
54964,NA,NA,114,male,18-34
54965,NA,NA,85,male,18-34
54966,13,43,199,male,18-34
54967,NA,NA,20,male,18-34
54968,NA,NA,248,male,18-34
54970,NA,NA,625,male,18-34
54971,NA,NA,1191,male,18-34
54974,NA,NA,113,male,18-34
54977,NA,NA,98,male,18-34
54979,NA,NA,127,male,18-34
54980,NA,NA,0,male,18-34
54981,NA,NA,1504,male,18-34
54982,NA,NA,742,male,18-34
54983,NA,NA,358,male,18-34
54984,NA,NA,190,male,18-34
54985,NA,NA,153,male,18-34
54986,24,59,290,male,18-34
53001,44,86,302,male,35-54
53002,80,166,346,male,35-54
53003,NA,NA,11,male,35-54
53004,61,98,530,male,35-54
53005,187,527,2829,male,35-54
53006,NA,NA,342,male,35-54
53007,27,61,272,male,35-54
53010,182,402,1070,male,35-54
53011,53,101,410,male,35-54
53012,287,659,2725,male,35-54
53013,42,77,426,male,35-54
53014,79,154,1131,male,35-54
53015,38,74,338,male,35-54
53016,NA,NA,63,male,35-54
53017,102,246,960,male,35-54
53018,NA,NA,1043,male,35-54
53019,19,48,269,male,35-54
53020,64,141,544,male,35-54
53021,88,176,731,male,35-54
53022,540,1202,3029,male,35-54
53023,NA,NA,714,male,35-54
53024,263,498,2243,male,35-54
53027,421,898,3231,male,35-54
53029,145,370,3127,male,35-54
53031,NA,NA,3,male,35-54
53032,94,187,678,male,35-54
53033,99,222,770,male,35-54
53034,31,59,261,male,35-54
53035,51,85,384,male,35-54
53036,NA,NA,500,male,35-54
53037,340,713,1392,male,35-54
53038,49,93,658,male,35-54
53039,85,172,745,male,35-54
53040,355,692,1284,male,35-54
53042,102,210,830,male,35-54
53044,46,110,355,male,35-54
53045,178,516,2816,male,35-54
53046,23,56,177,male,35-54
53047,NA,NA,14,male,35-54
53048,35,69,476,male,35-54
53049,NA,NA,377,male,35-54
53050,102,195,940,male,35-54
53051,729,1811,4759,male,35-54
53057,NA,NA,211,male,35-54
53058,NA,NA,535,male,35-54
53059,21,43,242,male,35-54
53061,46,114,799,male,35-54
53063,20,34,230,male,35-54
53065,NA,NA,405,male,35-54
53066,NA,NA,5265,male,35-54
53069,NA,NA,61,male,35-54
53070,86,178,576,male,35-54
53072,182,483,3609,male,35-54
53073,255,560,2103,male,35-54
53074,141,287,1768,male,35-54
53075,49,100,489,male,35-54
53076,82,189,454,male,35-54
53078,26,56,326,male,35-54
53079,NA,NA,181,male,35-54
53080,84,159,700,male,35-54
53081,712,1518,5646,male,35-54
53083,339,755,2897,male,35-54
53085,226,459,1558,male,35-54
53086,187,412,1269,male,35-54
53088,NA,NA,48,male,35-54
53089,319,798,2692,male,35-54
53090,758,1619,3591,male,35-54
53091,52,91,361,male,35-54
53092,208,529,2579,male,35-54
53093,40,80,284,male,35-54
53094,NA,NA,2729,male,35-54
53095,920,2053,3636,male,35-54
53097,57,167,843,male,35-54
53098,NA,NA,1709,male,35-54
53103,NA,NA,581,male,35-54
53104,NA,NA,698,male,35-54
53105,NA,NA,4198,male,35-54
53108,NA,NA,453,male,35-54
53110,142,255,2428,male,35-54
53114,75,141,424,male,35-54
53115,349,693,2093,male,35-54
53118,NA,NA,1090,male,35-54
53119,NA,NA,867,male,35-54
53120,NA,NA,1332,male,35-54
53121,309,679,2848,male,35-54
53122,59,184,815,male,35-54
53125,26,61,139,male,35-54
53126,NA,NA,990,male,35-54
53128,94,220,1398,male,35-54
53129,111,253,1463,male,35-54
53130,77,153,934,male,35-54
53132,NA,NA,5423,male,35-54
53137,18,38,316,male,35-54
53139,NA,NA,430,male,35-54
53140,NA,NA,3939,male,35-54
53142,NA,NA,4961,male,35-54
53143,NA,NA,3008,male,35-54
53144,NA,NA,3669,male,35-54
53146,65,148,1160,male,35-54
53147,219,498,2056,male,35-54
53149,NA,NA,3043,male,35-54
53150,186,414,3857,male,35-54
53151,273,695,4253,male,35-54
53153,NA,NA,329,male,35-54
53154,NA,NA,5300,male,35-54
53156,42,72,431,male,35-54
53158,NA,NA,2503,male,35-54
53167,NA,NA,85,male,35-54
53168,NA,NA,1333,male,35-54
53170,NA,NA,332,male,35-54
53172,NA,NA,2982,male,35-54
53177,NA,NA,1727,male,35-54
53178,NA,NA,357,male,35-54
53179,NA,NA,1170,male,35-54
53181,NA,NA,1160,male,35-54
53182,NA,NA,1617,male,35-54
53183,NA,NA,433,male,35-54
53184,102,196,604,male,35-54
53185,NA,NA,2734,male,35-54
53186,233,530,4156,male,35-54
53188,NA,NA,4830,male,35-54
53189,NA,NA,3648,male,35-54
53190,410,797,1582,male,35-54
53191,48,112,403,male,35-54
53192,NA,NA,10,male,35-54
53195,NA,NA,17,male,35-54
53202,185,643,2705,male,35-54
53203,20,59,207,male,35-54
53204,NA,NA,5526,male,35-54
53205,90,190,932,male,35-54
53206,310,617,2412,male,35-54
53207,395,898,5587,male,35-54
53208,369,864,3504,male,35-54
53209,527,1028,4923,male,35-54
53210,336,676,2956,male,35-54
53211,264,909,3372,male,35-54
53212,313,750,3619,male,35-54
53213,437,1149,3377,male,35-54
53214,489,970,4593,male,35-54
53215,NA,NA,8104,male,35-54
53216,366,699,3526,male,35-54
53217,317,986,3907,male,35-54
53218,500,866,4302,male,35-54
53219,336,691,4691,male,35-54
53220,205,427,3201,male,35-54
53221,298,603,5341,male,35-54
53222,369,808,3721,male,35-54
53223,368,695,3641,male,35-54
53224,341,664,2330,male,35-54
53225,414,795,2794,male,35-54
53226,297,814,2115,male,35-54
53227,279,563,3080,male,35-54
53228,148,337,1761,male,35-54
53233,69,144,1403,male,35-54
53235,77,158,1561,male,35-54
53295,NA,NA,82,male,35-54
53402,NA,NA,4355,male,35-54
53403,NA,NA,3598,male,35-54
53404,NA,NA,1920,male,35-54
53405,NA,NA,2981,male,35-54
53406,NA,NA,3288,male,35-54
53501,NA,NA,48,male,35-54
53502,117,252,367,male,35-54
53503,60,107,284,male,35-54
53504,84,156,299,male,35-54
53505,19,32,65,male,35-54
53506,19,32,178,male,35-54
53507,108,190,417,male,35-54
53508,268,566,905,male,35-54
53510,NA,NA,158,male,35-54
53511,823,1574,5883,male,35-54
53515,90,184,304,male,35-54
53516,112,192,319,male,35-54
